x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1167,1881,2419,2835,3245,3582,4030,4242,4421,4811
1176,1892,2400,2861,3231,3606,3935,4229,4517,4829
1191,1906,2390,2851,3186,3678,3964,4240,4565,4828
1176,1864,2411,2817,3209,3695,4060,4235,4593,4812
1159,1874,2417,2899,3200,3654,4046,4228,4611,4822
1141,1891,2425,2852,3247,3627,4018,4292,4541,4758
1154,1891,2458,2883,3282,3609,3974,4295,4517,4783
1138,1844,2438,2882,3301,3646,4009,4214,4536,4822
1169,1831,2416,2880,3257,3673,4064,4167,4487,4805
1159,1823,2342,2894,3253,3671,4040,4178,4497,4815
1159,1871,2361,2935,3223,3699,4030,4277,4467,4835
1215,1846,2412,2877,3250,3669,4004,4267,4482,4805
1172,1874,2383,2886,3251,3660,4008,4243,4426,4775
1180,1885,2429,2870,3226,3663,4012,4274,4448,4781
1168,1868,2402,2841,3282,3665,4020,4247,4448,4837
1157,1809,2407,2874,3265,3698,4021,4336,4470,4841
1174,1844,2385,2864,3263,3737,4014,4346,4469,4871
1155,1820,2386,2870,3298,3665,3967,4378,4459,4811
1132,1812,2429,2882,3305,3675,4001,4335,4486,4817
1128,1780,2429,2862,3312,3627,3968,4390,4508,4852
1167,1815,2367,2845,3321,3545,3926,4356,4477,4856
1150,1822,2399,2875,3327,3573,3887,4313,4560,4785
1169,1804,2391,2934,3332,3549,3892,4323,4545,4783
1182,1789,2416,2849,3347,3628,3923,4243,4521,4874
1190,1791,2469,2824,3315,3611,3950,4246,4515,4896
1177,1749,2444,2901,3268,3611,3901,4276,4533,4903
1182,1762,2445,2882,3204,3668,3912,4304,4551,4828
1221,1792,2439,2874,3233,3735,3930,4313,4533,4786
1221,1796,2455,2876,3305,3690,3931,4349,4498,4840
1208,1756,2405,2871,3293,3702,3979,4344,4514,4817
1189,1807,2415,2838,3295,3616,3926,4332,4502,4862
1193,1832,2420,2845,3325,3731,4008,4249,4550,4903
1178,1815,2438,2848,3338,3679,4037,4292,4531,4844
1157,1832,2377,2850,3331,3708,4000,4301,4571,4867
1126,1792,2394,2899,3318,3683,3994,4282,4534,4887
1122,1793,2431,2919,3349,3715,3986,4268,4547,4838
1119,1792,2408,2881,3343,3746,3986,4299,4529,4826
1157,1784,2413,2896,3348,3772,3955,4319,4571,4854
1115,1789,2415,2862,3301,3746,3992,4333,4529,4806
1150,1801,2396,2912,3283,3686,3999,4259,4574,4836
1168,1809,2348,2871,3207,3677,4004,4183,4587,4900
1151,1829,2283,2849,3254,3658,3977,4248,4568,4888
1192,1834,2342,2888,3290,3729,3983,4257,4543,4858
1164,1819,2322,2869,3285,3725,4023,4300,4561,4835
1182,1871,2331,2880,3325,3715,3963,4262,4581,4777
1168,1876,2441,2802,3271,3683,3999,4259,4603,4868
1143,1841,2429,2818,3317,3688,3976,4260,4573,4841
1162,1837,2392,2830,3310,3698,4003,4268,4562,4856
1132,1847,2420,2830,3266,3760,3995,4280,4571,4809
1150,1853,2387,2833,3273,3772,3988,4289,4559,4851
1141,1784,2420,2810,3247,3772,4029,4268,4540,4863
1111,1785,2421,2755,3248,3750,4065,4281,4582,4816
1118,1760,2364,2742,3273,3782,4051,4283,4616,4768
1118,1788,2408,2805,3278,3742,3972,4267,4596,4785
1132,1766,2350,2781,3219,3703,3982,4272,4589,4736
1128,1772,2364,2734,3299,3692,4018,4305,4606,4753
1118,1747,2298,2727,3277,3722,4041,4286,4591,4827
1142,1760,2345,2741,3248,3781,4081,4291,4612,4822
1142,1827,2353,2737,3288,3770,4070,4248,4658,4771
1157,1790,2379,2783,3306,3708,4059,4224,4653,4873
1166,1800,2432,2767,3342,3711,4129,4227,4527,4900
1151,1818,2379,2833,3352,3708,4125,4177,4573,4944
1140,1814,2400,2816,3376,3752,4059,4255,4514,4870
1141,1811,2393,2816,3296,3766,4033,4259,4538,4861
1178,1779,2368,2772,3301,3768,4005,4328,4538,4840
1168,1771,2321,2792,3314,3711,4102,4269,4545,4871
1182,1824,2365,2799,3245,3685,4074,4242,4546,4898
1148,1818,2375,2833,3227,3680,4011,4175,4533,4934
1156,1805,2387,2840,3232,3617,3984,4226,4567,4890
1135,1811,2300,2861,3230,3625,3981,4260,4499,4892
1147,1858,2406,2840,3249,3643,3973,4262,4532,4912
1132,1852,2387,2838,3288,3574,3904,4223,4495,4921
1130,1864,2383,2846,3294,3612,4001,4226,4462,4919
1114,1839,2375,2842,3300,3619,4021,4235,4454,4846
1132,1829,2353,2845,3289,3633,4009,4186,4491,4849
1131,1872,2343,2874,3303,3588,4023,4201,4484,4869
1135,1856,2363,2853,3262,3612,3978,4277,4446,4843
1110,1829,2346,2878,3237,3562,3992,4283,4427,4762
1099,1798,2330,2819,3231,3651,3884,4320,4488,4793
1135,1835,2362,2836,3279,3645,3953,4351,4495,4776
1161,1848,2322,2777,3260,3667,3926,4334,4568,4789
1107,1846,2378,2814,3261,3707,3983,4323,4545,4734
1097,1847,2421,2776,3280,3730,3949,4251,4501,4697
1113,1828,2442,2765,3266,3647,3873,4353,4557,4711
1102,1838,2406,2790,3279,3610,3921,4323,4594,4651
1117,1813,2392,2778,3324,3651,3919,4404,4556,4754
1118,1818,2387,2790,3289,3697,3895,4450,4514,4753
1091,1845,2381,2791,3267,3699,3873,4395,4548,4770
1146,1880,2391,2783,3232,3699,3909,4350,4618,4705
1129,1877,2330,2809,3237,3733,3889,4353,4627,4715
1093,1848,2328,2753,3244,3756,3932,4299,4622,4738
1100,1827,2327,2775,3264,3785,3915,4270,4565,4739
1098,1853,2350,2747,3286,3678,3872,4270,4559,4768
1127,1834,2395,2789,3289,3765,3903,4221,4561,4774
1117,1783,2374,2769,3244,3796,3919,4234,4594,4859
1125,1797,2359,2695,3291,3780,3861,4254,4648,4827
1138,1751,2403,2688,3225,3672,3872,4275,4601,4846
1126,1774,2381,2730,3245,3743,3885,4191,4569,4872
1173,1782,2392,2791,3293,3756,3885,4206,4575,4846
1131,1788,2369,2776,3238,3755,3884,4251,4519,4854
1137,1840,2324,2765,3231,3719,3897,4272,4532,4873
1147,1853,2348,2806,3251,3758,3847,4241,4501,4857
1169,1829,2351,2770,3233,3700,3844,4247,4522,4875
1184,1824,2326,2763,3254,3656,3828,4327,4485,4814
1147,1819,2357,2815,3238,3591,3835,4300,4489,4779
1187,1793,2383,2792,3306,3614,3876,4288,4561,4779
1167,1811,2352,2827,3272,3614,3857,4300,4500,4800
1163,1828,2393,2858,3275,3602,3872,4283,4479,4761
1188,1798,2402,2881,3291,3545,3809,4239,4522,4831
1150,1810,2404,2860,3274,3621,3832,4237,4541,4835
1145,1815,2397,2891,3244,3613,3834,4259,4541,4836
1134,1850,2363,2858,3274,3643,3844,4174,4538,4870
1125,1831,2371,2871,3301,3574,3817,4177,4548,4854
1150,1810,2355,2842,3291,3565,3858,4168,4546,4819
1199,1825,2350,2857,3277,3564,3912,4230,4550,4784
1163,1828,2375,2881,3270,3605,3956,4229,4597,4729
1148,1824,2315,2876,3212,3548,3901,4225,4595,4699
1138,1763,2301,2828,3216,3553,3974,4265,4615,4687
1151,1736,2352,2895,3257,3594,3930,4251,4563,4752
1169,1696,2367,2805,3283,3587,3924,4322,4615,4778
1157,1746,2403,2810,3222,3605,3966,4335,4595,4796
1151,1738,2395,2847,3277,3568,3970,4334,4579,4832
1150,1749,2442,2849,3238,3571,3964,4345,4619,4793
1142,1778,2458,2824,3272,3588,3969,4269,4596,4742
1190,1796,2415,2862,3267,3576,3965,4261,4634,4806
1187,1772,2457,2798,3302,3656,3950,4218,4653,4830
1183,1813,2430,2760,3252,3629,3877,4247,4638,4863
1214,1809,2435,2788,3265,3655,3908,4277,4569,4773
1216,1793,2463,2752,3295,3675,3825,4268,4607,4857
1181,1759,2413,2747,3289,3701,3895,4156,4669,4893
1160,1811,2408,2767,3255,3655,3867,4230,4641,4839
1160,1766,2371,2771,3206,3624,3771,4192,4641,4897
1187,1732,2383,2784,3255,3638,3830,4197,4634,4897
1181,1751,2402,2755,3265,3693,3899,4227,4629,4827
1170,1750,2418,2702,3245,3616,3914,4261,4615,4818
1154,1744,2385,2700,3290,3652,3941,4349,4600,4869
1161,1748,2415,2748,3231,3654,3951,4258,4645,4822
1155,1752,2460,2729,3316,3613,3966,4294,4579,4854
1196,1751,2398,2719,3326,3679,3984,4228,4568,4924
1235,1763,2413,2740,3288,3602,3924,4210,4666,4933
1224,1794,2379,2842,3275,3711,3925,4234,4622,4858
1222,1832,2366,2839,3257,3669,4005,4209,4658,4782
1241,1783,2335,2783,3320,3721,4042,4242,4654,4774
1214,1745,2386,2718,3319,3700,4057,4251,4531,4789
1225,1746,2334,2674,3358,3667,4045,4211,4540,4816
1210,1776,2400,2681,3287,3635,4026,4220,4553,4874
1209,1793,2399,2729,3256,3686,4033,4172,4560,4875
1186,1777,2357,2699,3271,3739,4060,4231,4574,4917
1201,1824,2375,2714,3243,3685,3978,4225,4596,4863
1216,1807,2362,2810,3238,3666,4079,4255,4581,4897
1188,1811,2359,2751,3204,3707,4014,4216,4580,4824
1177,1818,2358,2793,3203,3698,3997,4206,4591,4782
1180,1912,2322,2806,3216,3695,4034,4289,4528,4799
1196,1904,2323,2837,3239,3684,4008,4298,4599,4764
1162,1843,2355,2846,3247,3761,4002,4255,4480,4828
1169,1844,2368,2847,3228,3716,3986,4276,4551,4803
1176,1844,2352,2898,3213,3677,3936,4268,4578,4744
1180,1802,2354,2836,3176,3646,3898,4236,4472,4716
1180,1846,2376,2829,3175,3639,3898,4274,4571,4791
1177,1863,2443,2852,3243,3661,3886,4321,4596,4793
1178,1848,2411,2875,3234,3595,3886,4285,4569,4783
1200,1814,2394,2852,3259,3537,3945,4257,4615,4866
1167,1798,2395,2830,3209,3500,3902,4225,4570,4815
1186,1763,2375,2832,3191,3548,3912,4239,4569,4801
1161,1789,2321,2821,3195,3540,3946,4299,4603,4774
1144,1812,2365,2866,3199,3615,3949,4258,4618,4763
1163,1796,2413,2880,3182,3628,3917,4236,4541,4798
1144,1825,2384,2858,3189,3672,3924,4303,4560,4803
1207,1843,2372,2854,3173,3615,3928,4282,4565,4829
1206,1815,2368,2841,3231,3684,3981,4231,4574,4797
1196,1765,2351,2777,3224,3670,3943,4240,4528,4787
1156,1794,2380,2855,3195,3679,3927,4232,4542,4868
1147,1779,2396,2857,3229,3714,3927,4196,4498,4889
1167,1780,2389,2863,3249,3666,3966,4222,4548,4893
1172,1785,2355,2853,3248,3667,3969,4236,4593,4862
1135,1801,2331,2834,3213,3678,3908,4240,4560,4900
1151,1824,2367,2824,3234,3668,3920,4251,4537,4871
1178,1792,2361,2852,3233,3615,3920,4221,4517,4879
1195,1805,2364,2897,3280,3642,3930,4234,4495,4928
1190,1801,2400,2919,3203,3627,3968,4189,4502,4916
1140,1822,2392,2935,3271,3642,3964,4265,4468,4935
1145,1837,2390,2920,3216,3648,4054,4255,4516,4919
1143,1803,2369,2955,3205,3643,4095,4242,4526,4940
1168,1833,2372,2941,3204,3615,3997,4248,4506,4873
1184,1871,2380,2906,3194,3637,4049,4247,4496,4806
1186,1833,2362,2917,3237,3696,4135,4242,4492,4760
1176,1806,2272,2945,3254,3686,4082,4312,4521,4779
1166,1767,2337,2904,3288,3641,4091,4360,4500,4788
1173,1791,2316,2928,3264,3635,4054,4419,4515,4825
1138,1790,2381,2870,3259,3671,3982,4361,4534,4826
1143,1761,2398,2859,3256,3669,3963,4327,4488,4858
1138,1807,2367,2880,3259,3664,3963,4371,4500,4876
1158,1812,2344,2853,3321,3659,4066,4353,4468,4894
1182,1777,2350,2852,3299,3625,3980,4277,4401,4854
1205,1745,2383,2846,3291,3611,3908,4241,4428,4838
1191,1772,2395,2868,3282,3620,3908,4328,4459,4836
1154,1772,2377,2812,3262,3609,3937,4333,4493,4870
1131,1799,2385,2859,3240,3596,3931,4332,4471,4828
1160,1812,2395,2869,3254,3622,3912,4323,4462,4819
1135,1768,2376,2914,3242,3618,3894,4308,4461,4812
1135,1811,2350,2910,3243,3602,3939,4335,4461,4805
1159,1833,2350,2829,3277,3593,4027,4357,4451,4831
1147,1785,2336,2821,3270,3558,4035,4301,4450,4814
1186,1796,2338,2841,3274,3560,3986,4358,4509,4812
1164,1776,2326,2850,3260,3560,3952,4376,4511,4831
1154,1761,2315,2886,3289,3597,3921,4327,4559,4833
1155,1768,2280,2865,3235,3605,3887,4310,4579,4801
1141,1748,2289,2830,3246,3632,3971,4298,4532,4824
1138,1724,2375,2835,3213,3629,3852,4365,4624,4807
1132,1749,2408,2872,3163,3703,3828,4365,4601,4768
1129,1786,2412,2857,3171,3679,3778,4323,4641,4764
1139,1773,2388,2846,3193,3671,3790,4315,4670,4758
1134,1805,2424,2839,3180,3653,3852,4368,4603,4699
1108,1782,2415,2836,3253,3609,3842,4388,4593,4723
1142,1768,2400,2835,3271,3612,3838,4320,4498,4769
1115,1757,2375,2816,3289,3547,3915,4268,4527,4837
1093,1777,2374,2786,3231,3578,3938,4278,4508,4859
1096,1746,2426,2819,3218,3584,3860,4199,4515,4808
1083,1789,2394,2777,3246,3616,3878,4251,4505,4885
1092,1749,2345,2802,3169,3607,3911,4234,4596,4901
1139,1749,2286,2752,3228,3569,3923,4235,4658,4935
1103,1788,2332,2817,3194,3622,3916,4331,4627,4974
1127,1744,2354,2877,3215,3589,3890,4344,4653,4899
1113,1749,2351,2908,3236,3626,3853,4352,4557,4919
1147,1790,2365,2887,3212,3617,3945,4408,4622,4890
1132,1758,2398,2889,3269,3603,3944,4338,4620,4876
1123,1784,2398,2925,3227,3646,3962,4328,4537,4893
1131,1803,2326,2927,3274,3653,3933,4279,4546,4927
1150,1793,2345,2883,3287,3706,3959,4276,4617,4866
1127,1846,2367,2840,3259,3618,4023,4300,4574,4792
1128,1882,2360,2845,3247,3597,3924,4320,4603,4735
1119,1864,2369,2757,3231,3597,3964,4291,4552,4811
1129,1887,2322,2810,3189,3615,3929,4280,4604,4821
1136,1843,2374,2850,3218,3593,4016,4237,4500,4815
1150,1873,2398,2897,3245,3608,4024,4225,4535,4828
1143,1852,2368,2884,3242,3677,4049,4231,4514,4896
1116,1881,2381,2925,3308,3634,3977,4284,4464,4870
1174,1866,2348,2968,3240,3686,3967,4245,4456,4812
1202,1849,2367,2890,3256,3694,4055,4238,4526,4803
1167,1816,2327,2881,3262,3644,4054,4228,4491,4831
1136,1846,2309,2918,3235,3698,4014,4225,4509,4804
1142,1831,2293,2924,3217,3707,3960,4237,4606,4798
1132,1799,2309,2955,3244,3702,4006,4299,4519,4815
1153,1825,2311,2913,3261,3698,3999,4319,4506,4784
1139,1831,2346,2831,3291,3704,4047,4335,4514,4758
1149,1829,2397,2892,3330,3675,4070,4357,4463,4723
1141,1817,2371,2871,3331,3671,4051,4285,4434,4694
1128,1805,2352,2851,3328,3659,4113,4403,4514,4691
1171,1798,2358,2854,3312,3608,4050,4389,4514,4706
1161,1796,2381,2850,3321,3605,4026,4365,4489,4844
1170,1780,2354,2854,3293,3615,4015,4339,4550,4843
1183,1785,2356,2851,3237,3630,3932,4257,4537,4852
1171,1828,2410,2851,3224,3650,3916,4239,4553,4784
1202,1827,2376,2847,3205,3604,3891,4261,4562,4846
1160,1870,2342,2843,3223,3627,3993,4206,4534,4914
1154,1870,2409,2872,3253,3598,4016,4225,4583,4884
1139,1865,2433,2864,3285,3581,4059,4211,4578,4831
1145,1898,2469,2775,3305,3635,3966,4249,4575,4772
1137,1862,2434,2805,3365,3625,3896,4323,4592,4791
1116,1849,2402,2822,3346,3699,3961,4352,4605,4822
1111,1814,2449,2751,3329,3664,3975,4294,4618,4762
1112,1831,2445,2760,3251,3589,3977,4367,4631,4765
1152,1846,2414,2786,3274,3573,3949,4367,4602,4830
1154,1885,2423,2839,3302,3606,3980,4306,4572,4844
1128,1832,2450,2822,3291,3635,3943,4297,4550,4789
1123,1817,2456,2818,3280,3611,3958,4306,4546,4774
1118,1858,2439,2778,3257,3620,3948,4291,4522,4742
1144,1820,2432,2819,3310,3657,3960,4327,4550,4749
1156,1800,2401,2871,3269,3600,3939,4400,4514,4774
1144,1849,2413,2844,3288,3629,3940,4338,4498,4775
1141,1900,2424,2876,3265,3685,3947,4288,4528,4779
1175,1840,2386,2878,3311,3747,3947,4260,4559,4776
1127,1812,2398,2837,3335,3697,3959,4245,4555,4729
1141,1835,2423,2809,3316,3654,3887,4272,4594,4753
1162,1837,2414,2805,3339,3628,3857,4242,4552,4788
1150,1807,2442,2876,3300,3603,3865,4272,4494,4815
1156,1848,2409,2835,3283,3574,3880,4335,4529,4782
1154,1837,2404,2850,3329,3635,3874,4336,4530,4752
1150,1862,2403,2869,3308,3641,3841,4320,4516,4841
1146,1892,2383,2890,3328,3641,3853,4319,4521,4749
1145,1857,2398,2870,3310,3662,3901,4246,4508,4783
1149,1811,2406,2901,3296,3636,3867,4219,4510,4791
1145,1792,2424,2833,3323,3639,3853,4193,4497,4795
1139,1818,2373,2817,3287,3625,3918,4165,4573,4790
1127,1837,2429,2808,3349,3656,3883,4194,4643,4804
1127,1807,2438,2875,3359,3621,3827,4217,4567,4789
1102,1816,2465,2847,3307,3627,3821,4286,4654,4816
1133,1816,2469,2824,3266,3719,3819,4248,4661,4813
1127,1822,2419,2833,3312,3695,3827,4227,4636,4844
1140,1859,2403,2761,3273,3684,3840,4289,4583,4830
1174,1822,2384,2782,3306,3640,3855,4251,4586,4871
1159,1825,2397,2833,3324,3650,3881,4214,4546,4899
1136,1806,2358,2846,3348,3622,3855,4253,4484,4810
1147,1836,2356,2868,3415,3544,3873,4361,4498,4804
1144,1788,2355,2870,3340,3576,3883,4261,4530,4893
1127,1803,2329,2863,3346,3508,3874,4215,4494,4865
1144,1800,2294,2906,3256,3539,3828,4230,4538,4851
1134,1751,2331,2821,3270,3515,3838,4242,4506,4919
1119,1772,2368,2805,3294,3535,3802,4286,4559,4993
1091,1762,2402,2874,3255,3550,3857,4209,4558,4886
1089,1768,2397,2883,3319,3594,3848,4233,4538,4909
1137,1806,2439,2907,3293,3607,3886,4229,4556,4849
1105,1802,2393,2922,3368,3659,3865,4206,4550,4833
1094,1808,2390,2924,3345,3623,3838,4210,4594,4809
1102,1809,2389,2898,3313,3619,3901,4249,4584,4860
1123,1850,2414,2886,3324,3620,3924,4227,4568,4791
1134,1815,2374,2887,3253,3539,3954,4260,4570,4795
1122,1850,2363,2907,3312,3552,3887,4234,4616,4756
1129,1838,2379,2880,3314,3605,3842,4220,4622,4801
1107,1834,2405,2856,3277,3615,3906,4255,4578,4829
1118,1837,2410,2855,3254,3642,3876,4206,4570,4828
1096,1800,2430,2789,3269,3684,3902,4230,4530,4875
1093,1839,2416,2797,3208,3716,3851,4277,4535,4886
1093,1786,2371,2803,3228,3680,3952,4260,4527,4843
1102,1763,2385,2776,3208,3589,4019,4277,4535,4792
1111,1788,2406,2781,3235,3647,3994,4225,4555,4803
1104,1787,2432,2778,3208,3619,4017,4241,4554,4850
1144,1828,2447,2794,3202,3569,3957,4231,4541,4855
1093,1796,2409,2753,3232,3624,3966,4235,4520,4854
1148,1774,2421,2809,3242,3570,3950,4272,4481,4832
1143,1846,2375,2824,3241,3525,4034,4187,4633,4781
1133,1819,2408,2837,3282,3572,4006,4197,4583,4781
1182,1846,2394,2851,3228,3652,4019,4264,4609,4820
1158,1851,2447,2856,3259,3672,3990,4251,4607,4766
1152,1837,2440,2785,3244,3644,4018,4234,4598,4782
1155,1813,2444,2768,3240,3623,3959,4210,4602,4826
1160,1806,2428,2813,3236,3621,4027,4199,4595,4902
1154,1855,2401,2817,3245,3574,3991,4279,4620,4936
1167,1815,2400,2833,3209,3608,3957,4287,4620,4981
1145,1781,2389,2834,3204,3616,3991,4251,4540,4923
1160,1746,2379,2878,3252,3699,3943,4276,4584,4923
1202,1787,2395,2810,3264,3632,4001,4283,4561,4914
1206,1788,2448,2808,3254,3639,4046,4326,4531,4878
1175,1784,2455,2801,3250,3699,3965,4279,4542,4914
1189,1798,2382,2822,3226,3628,3951,4260,4581,4915
1153,1811,2428,2851,3256,3641,3961,4317,4587,4808
1125,1841,2432,2861,3294,3644,3999,4300,4561,4852
1110,1840,2405,2849,3244,3638,4000,4267,4589,4867
1112,1782,2427,2838,3247,3645,4021,4255,4448,4837
1142,1826,2434,2818,3297,3678,4036,4195,4451,4819
1137,1801,2412,2873,3284,3708,4081,4220,4435,4802
1135,1816,2424,2911,3343,3694,4101,4257,4492,4785
1148,1817,2410,2909,3270,3718,4045,4293,4513,4812
1174,1824,2421,2905,3269,3644,3995,4249,4538,4772
1183,1803,2456,2882,3264,3662,4046,4224,4547,4800
1145,1804,2434,2851,3260,3745,3981,4198,4516,4785
1162,1793,2439,2871,3312,3799,4040,4224,4572,4793
1170,1784,2396,2870,3297,3686,4111,4256,4606,4756
1146,1748,2428,2904,3261,3663,4046,4313,4616,4825
1133,1811,2409,2861,3287,3627,3940,4278,4602,4731
1098,1844,2476,2848,3256,3613,3915,4274,4541,4759
1083,1864,2513,2856,3253,3650,3930,4308,4541,4722
1089,1856,2522,2813,3240,3629,3950,4232,4574,4795
1127,1891,2490,2886,3279,3710,3953,4271,4633,4782
1133,1864,2419,2871,3257,3672,3985,4333,4626,4845
1126,1843,2399,2830,3304,3659,4041,4350,4696,4840
1130,1825,2366,2843,3250,3653,3997,4360,4671,4794
1134,1849,2438,2847,3224,3686,4041,4388,4692,4776
1145,1801,2503,2905,3244,3652,3947,4318,4604,4760
1155,1830,2476,2918,3245,3745,4002,4324,4571,4814
1178,1827,2477,2896,3282,3702,4055,4259,4587,4792
1204,1786,2470,2930,3297,3670,4004,4246,4531,4859
1194,1775,2431,2863,3221,3651,4026,4218,4647,4871
1173,1792,2437,2829,3334,3649,3972,4284,4553,4822
1187,1744,2418,2801,3336,3754,3944,4273,4543,4853
1152,1789,2420,2757,3328,3738,3990,4288,4570,4828
1149,1814,2382,2780,3287,3716,4014,4296,4585,4849
1156,1836,2418,2769,3275,3731,3990,4264,4605,4784
1171,1816,2394,2793,3286,3700,3972,4317,4608,4777
1152,1820,2398,2785,3266,3695,4000,4292,4591,4766
1145,1836,2407,2785,3236,3706,3952,4271,4605,4829
1134,1888,2416,2771,3226,3757,3970,4264,4695,4776
1087,1847,2452,2752,3227,3757,3954,4280,4587,4760
1103,1871,2379,2846,3227,3719,3999,4302,4554,4767
1103,1839,2429,2804,3236,3757,4013,4355,4618,4809
1107,1834,2455,2824,3237,3721,3943,4238,4610,4744
1126,1811,2418,2811,3237,3723,4043,4242,4605,4693
1121,1781,2437,2809,3240,3722,4105,4242,4584,4789
1123,1797,2392,2806,3242,3743,4071,4251,4616,4797
1130,1784,2412,2813,3304,3633,4006,4272,4634,4815
1122,1835,2406,2836,3257,3621,3962,4250,4594,4804
1159,1802,2446,2830,3175,3660,4037,4220,4605,4807
1146,1884,2439,2800,3218,3657,3998,4186,4649,4869
1141,1875,2405,2871,3317,3653,4034,4264,4610,4866
1145,1835,2438,2899,3356,3695,4094,4237,4630,4842
1135,1840,2421,2858,3350,3666,4051,4221,4588,4845
1138,1881,2414,2872,3340,3688,4096,4268,4562,4852
1140,1856,2402,2840,3304,3782,4031,4226,4572,4905
1144,1845,2418,2860,3276,3690,4077,4280,4581,4827
1119,1846,2412,2826,3246,3722,4059,4278,4572,4787
1141,1846,2419,2774,3291,3675,4032,4337,4650,4769
1117,1823,2419,2768,3281,3672,3999,4359,4607,4767
1113,1847,2409,2795,3301,3667,4036,4299,4587,4744
1121,1889,2407,2806,3309,3649,4016,4359,4589,4754
1133,1891,2357,2833,3338,3690,3992,4351,4526,4823
1118,1898,2388,2856,3331,3611,3989,4339,4593,4860
1115,1857,2402,2817,3226,3618,3980,4351,4592,4893
1105,1879,2428,2871,3216,3621,4016,4328,4668,4877
1138,1867,2418,2870,3249,3620,3983,4307,4584,4896
1135,1868,2471,2918,3272,3617,3989,4424,4575,4896
1121,1883,2425,2964,3294,3573,4062,4387,4588,4842
1117,1816,2421,2968,3268,3571,4032,4279,4576,4924
1111,1775,2411,2922,3289,3678,4005,4328,4521,4931
1145,1816,2376,2901,3227,3645,4029,4289,4517,4881
1155,1834,2356,2861,3278,3708,4034,4293,4591,4878
1139,1818,2294,2813,3280,3673,4036,4336,4578,4903
1130,1830,2306,2831,3325,3681,3980,4371,4477,4852
1129,1798,2353,2859,3342,3681,3944,4358,4469,4934
1111,1794,2411,2868,3310,3657,3927,4344,4514,4967
1097,1822,2442,2830,3320,3630,3978,4346,4502,4904
1116,1800,2433,2889,3415,3623,4060,4289,4547,4900
1106,1842,2402,2877,3383,3666,4030,4272,4513,4856
1119,1834,2453,2840,3267,3697,3990,4312,4503,4864
1122,1802,2429,2806,3287,3652,3924,4287,4556,4898
1145,1831,2416,2812,3328,3700,3931,4346,4488,4852
1148,1843,2403,2803,3277,3686,3896,4358,4557,4821
1151,1781,2444,2778,3257,3702,3900,4294,4512,4904
1118,1807,2459,2771,3272,3683,3978,4339,4560,4875
1184,1855,2429,2869,3239,3650,3929,4275,4526,4777
1193,1854,2397,2869,3210,3671,3967,4280,4512,4751
1158,1861,2439,2888,3254,3756,3962,4301,4481,4846
1151,1859,2418,2883,3240,3752,4061,4308,4477,4845
1181,1870,2376,2849,3230,3690,3980,4272,4567,4871
1154,1867,2348,2832,3216,3694,4055,4280,4552,4908
1131,1860,2363,2841,3172,3745,4079,4355,4578,4980
1155,1855,2327,2842,3200,3698,3986,4366,4503,4910
1178,1823,2374,2826,3233,3752,3968,4296,4542,4928
1178,1837,2384,2844,3240,3727,4026,4389,4597,4851
1199,1804,2345,2803,3166,3750,4107,4339,4569,4834
1153,1793,2355,2814,3171,3741,4060,4373,4519,4807
1150,1785,2368,2861,3218,3744,4003,4431,4497,4811
1153,1748,2363,2822,3239,3707,4042,4394,4571,4841
1132,1769,2335,2885,3237,3697,4013,4377,4584,4825
1115,1734,2371,2847,3234,3723,4007,4328,4638,4916
1124,1772,2323,2908,3231,3748,3998,4367,4582,4850
1153,1801,2323,2920,3274,3724,4001,4344,4564,4885
1124,1780,2318,2902,3310,3721,4021,4364,4609,4864
1180,1798,2323,2881,3366,3706,3930,4301,4500,4922
1160,1782,2319,2865,3344,3734,3952,4273,4538,4834
1154,1764,2389,2831,3340,3692,3857,4326,4574,4852
1178,1793,2390,2887,3309,3735,3921,4213,4487,4884
1182,1772,2359,2868,3325,3691,3923,4283,4470,4871
1172,1784,2337,2881,3309,3701,3932,4330,4503,4780
1165,1781,2395,2862,3299,3628,3944,4294,4573,4822
1146,1749,2333,2851,3322,3622,4017,4308,4536,4771
1133,1742,2364,2822,3364,3629,3991,4304,4594,4746
1155,1754,2417,2827,3325,3603,4012,4315,4606,4742
1171,1741,2381,2910,3308,3613,4014,4266,4632,4706
1148,1747,2360,2904,3291,3620,4046,4246,4603,4766
1177,1786,2318,2901,3335,3574,4085,4277,4636,4834
1200,1759,2272,2892,3334,3598,4101,4280,4611,4884
1183,1767,2305,2901,3353,3678,4110,4347,4528,4877
1206,1803,2331,2923,3399,3702,4077,4256,4638,4821
1185,1783,2293,2875,3283,3706,4080,4332,4673,4772
1185,1826,2327,2892,3292,3641,4179,4371,4670,4778
1177,1783,2366,2903,3344,3713,4169,4333,4613,4826
1160,1845,2378,2830,3328,3701,4133,4294,4625,4813
1154,1847,2364,2869,3375,3663,4153,4306,4537,4783
1169,1822,2372,2921,3299,3696,4144,4322,4528,4852
1195,1825,2326,2896,3306,3744,4172,4340,4526,4834
1231,1830,2329,2898,3318,3728,4203,4328,4503,4738
1230,1830,2326,2883,3324,3714,4167,4291,4501,4787
1240,1820,2333,2903,3328,3698,4089,4344,4552,4772
1241,1762,2337,2920,3339,3692,4094,4336,4515,4712
1261,1772,2355,2899,3290,3701,4109,4341,4485,4660
